StockCode,Description,TotalRevenue,UnitsSold,OrderCount,UniqueCustomers,AvgPrice
44265,M/COLOUR POM-POM CURTAIN,25.5,6,3,3,4.25
84968a,S/16 VINTAGE ROSE CUTLERY,25.49,1,1,0,25.49
84968a,SET OF 16 VINTAGE ROSE CUTLERY,25.49,1,1,0,25.49
84968b,SET OF 16 VINTAGE IVORY CUTLERY,25.49,1,1,0,25.49
84968d,S/16 VINTAGE RED CUTLERY,25.49,1,1,0,25.49
84968b,S/16 VINTAGE IVORY CUTLERY,25.49,1,1,0,25.49
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,25.49,1,1,0,25.49
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,25.48,3,2,1,8.493333333333334
90214O,"LETTER ""O"" BLING KEY RING",25.45,21,14,10,1.2119047619047618
84997c,BLUE 3 PIECE MINI DOTS CUTLERY SET,25.410000000000004,3,2,0,8.47
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,25.310000000000002,5,3,2,5.062
16162M,THE KING GIFT BAG 25x24x12cm,25.2,60,5,5,0.42
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,25.17,5,5,0,5.034000000000001
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",25.099999999999998,10,7,0,2.51
84510c,SET OF 4 POLKADOTS COASTERS,25.099999999999998,10,8,0,2.51
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,25.03,15,9,2,1.6686666666666667
22719,"GUMBALL COATHOOK., BLACK & WHITE ",25.0,20,4,4,1.25
35633B,BLUE TINSEL GARLAND ,24.7,130,12,12,0.19
35596,WOOD XMAS TREE 9 FIG SHELVES,24.65,29,4,4,0.85
22872,NUMBER TILE COTTAGE GARDEN 4,24.64,8,7,3,3.08
90083,CRYSTAL CZECH CROSS PHONE CHARM,24.61,27,6,4,0.9114814814814814
22885,NUMBER TILE VINTAGE FONT 6 ,24.33,9,7,4,2.703333333333333
84450A,PINK RABBIT SITTING EASTER,24.18,52,5,4,0.46499999999999997
37494a,FAIRY CAKE CERAMIC BUTTER DISH,24.16,4,3,0,6.04
85114a,BLACK ENCHANTED FOREST PLACEMAT,23.939999999999998,7,2,0,3.4199999999999995
72801E,4 FESTIVE GREEN DINNER CANDLES,23.91,51,2,2,0.4688235294117647
90183B,AMETHYST DROP EARRINGS W LONG BEADS,23.81,8,8,0,2.97625
84575B,BROWN DOG CANNISTER W BONE,23.8,4,3,3,5.95
90011B,BLACK CRYSTAL DROP EARRINGS,23.79,8,8,2,2.97375
85184c,S/4 VALENTINE DECOUPAGE HEART BOX,23.77,4,4,0,5.9425
79302m,"ART LIGHTS,FUNK MONKEY",23.77,4,4,0,5.9425
90128B,BLUE LEAVES AND BEADS PHONE CHARM,23.759999999999998,18,6,5,1.3199999999999998
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,23.720000000000002,7,6,1,3.388571428571429
22722,SET OF 6 SPICE TINS PANTRY DESIGN,23.700000000000003,6,1,1,3.9500000000000006
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,23.699999999999996,61,4,4,0.38852459016393437
47556b,TEA TIME TEA TOWELS ,23.64,4,4,0,5.91
35909B,PINK FLOWERS RABBIT EASTER,23.6,8,4,4,2.95
84086B,YELLOW/BLUE RETRO RADIO,23.6,8,5,5,2.95
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,23.519999999999996,7,3,0,3.3599999999999994
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,23.48,10,7,4,2.348
47552A,DOTS IRONING BOARD COVER,23.4,12,11,11,1.95
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,23.14,7,7,1,3.3057142857142856
84550,CROCHET LILAC/RED BEAR KEYRING,23.1,14,4,3,1.6500000000000001
84509E,CAROUSEL PLACEMATS ,23.060000000000002,4,3,2,5.765000000000001
37479P,CUBIC MUG FLOCK PINK ON BROWN,22.950000000000003,9,3,3,2.5500000000000003
90095,NECKLACE+BRACELET SET PINK BLOSSOM,22.91,8,3,2,2.86375
82001s,VINYL RECORD FRAME SILVER,22.86,3,2,0,7.62
84660a,WHITE STITCHED WALL CLOCK,22.86,3,3,0,7.62
84251C,"GREETING CARD, TWO SISTERS.",22.799999999999997,120,13,12,0.18999999999999997
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,22.77,6,6,3,3.795
DCGS0003,BOXED GLASS ASHTRAY,22.65,9,9,0,2.5166666666666666
84450B,YELLOW RABBIT SAT EASTER,22.63,51,6,3,0.44372549019607843
84510c,SET OF 4 POLKADOT COASTERS,22.589999999999996,9,5,0,2.51
90128C,GREEN LEAVES AND BEADS PHONE CHARM,22.58,16,5,3,1.41125
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,22.56,6,6,2,3.76
90214F,"LETTER ""F"" BLING KEY RING",22.55,19,14,9,1.186842105263158
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",22.5,6,1,1,3.75
90189B,GOLD 2 STRAND NECKLACE-LEAF CHARMS,22.5,3,2,2,7.5
84226,HEN HOUSE W FAMILY IN BARN & NEST,22.099999999999998,26,8,8,0.8499999999999999
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,21.5,18,2,2,1.1944444444444444
84745B,BLUE HANGING GINGHAM EASTER HEN,21.42,51,12,12,0.42000000000000004
90050,CRACKED GLAZE NECKLACE IVORY,21.39,3,3,0,7.13
84899E,YELLOW BROWN BEAR FELT PURSE KIT,21.28,14,6,3,1.52
21387,IVORY HANGING DECORATION  RABBIT,21.25,25,4,4,0.85
85132b,CHARLIE AND LOLA TABLE TINS,21.23,1,1,0,21.23
85132c,CHARLIE AND LOLA FIGURES TINS,21.23,1,1,0,21.23
22201,FRYING PAN BLUE RETROSPOT,21.22,4,3,2,5.305
35603B,S/16 BLACK SHINY/MAT BAUBLES,21.0,50,2,1,0.42
90202B,WHITE ENAMEL FLOWER HAIR TIE,20.84,7,6,1,2.9771428571428573
DCGS0072,CAT CAMOUFLAGUE COLLAR,20.68,4,3,0,5.17
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,20.619999999999997,2,2,0,10.309999999999999
10002R,ROBOT PENCIL SHARPNER,20.57,4,3,0,5.1425
22880,NUMBER TILE VINTAGE FONT 1,20.43,7,5,2,2.9185714285714286
22418,"PEN, 10 COLOURS - SPACEBOY",20.4,24,1,1,0.85
22345,PARTY PIZZA DISH BLUE+WHITE SPOT ,20.4,24,2,2,0.85
22344,PARTY PIZZA DISH PINK+WHITE SPOT ,20.4,24,2,2,0.85
79172D,PURPLE TINT ACRYLIC FLOWER VASE,20.4,24,4,4,0.85
90142A,GREEN PENDANT SHELL NECKLACE,20.36,4,3,0,5.09
85232a,SET/3 POLKA DOT STACKING TINS,20.34,2,2,0,10.17
22533,MAGIC SLATE BAKE A CAKE ,20.16,48,1,1,0.42
72801g,4 BURGUNDY WINE DINNER CANDLES,20.08,8,1,0,2.51
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",20.08,8,8,0,2.51
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,19.93,3,3,1,6.6433333333333335
90206A,GOLD DIAMANTE STAR BROOCH,19.8,4,3,3,4.95
84570B,WHITE SATIN DRESS JEWEL STAND,19.8,4,2,2,4.95
20680,PINK FLOWERS CHILDS UMBRELLA,19.5,6,4,4,3.25
10124A,SPOTS ON RED BOOKCOVER TAPE,19.32,46,14,14,0.42
21185,HOME SWEET HOME  BLACKBOARD,19.049999999999997,3,3,3,6.349999999999999
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,18.78,12,6,2,1.5650000000000002
84030B,KNITTED POM POM HOT WATER BOTTLE,18.75,5,3,2,3.75
90205A,LARGE MINT DIAMANTE HAIRSLIDE,18.71,11,8,0,1.700909090909091
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,18.7,22,10,8,0.85
22884,NUMBER TILE VINTAGE FONT 5,18.48,6,4,2,3.08
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,18.48,44,12,9,0.42
22870,NUMBER TILE COTTAGE GARDEN 2,18.48,6,5,2,3.08
16054,POPART RECT PENCIL SHARPENER ASST,18.48,44,6,4,0.42
84311,CAMOFLAGE CUSHION COVER,18.15,11,1,1,1.65
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,18.15,11,5,5,1.65
90154,LAZER CUT NECKLACE W PASTEL BEADS,17.9,2,2,1,8.95
84986b,SET OF 36 SILVER PAPER DOILIES,17.88,6,5,0,2.98
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,17.85,3,1,1,5.95
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,17.849999999999998,7,3,3,2.55
90053,CRACKED GLAZE EARRINGS IVORY,17.79,7,7,0,2.5414285714285714
21249,WOOD ANIMALS HEIGHT CHART STICKERS ,17.700000000000003,6,1,1,2.9500000000000006
85095,THREE CANVAS LUGGAGE TAGS,17.55,25,2,2,0.7020000000000001
35591T,TURQUOISE CHRISTMAS TREE ,17.5,14,6,6,1.25
22885,"NUMBER TILE VINTAGE FONT, 6 ",17.36,8,1,1,2.17
22883,"NUMBER TILE VINTAGE FONT, 4",17.36,8,1,1,2.17
22884,"NUMBER TILE VINTAGE FONT, 5",17.36,8,1,1,2.17
22879,"NUMBER TILE VINTAGE FONT, 0",17.36,8,1,1,2.17
22886,"NUMBER TILE VINTAGE FONT, 7",17.36,8,1,1,2.17
22880,"NUMBER TILE VINTAGE FONT, 1",17.36,8,1,1,2.17
22882,"NUMBER TILE VINTAGE FONT, 3",17.36,8,1,1,2.17
22881,"NUMBER TILE VINTAGE FONT, 2",17.36,8,1,1,2.17
22887,"NUMBER TILE VINTAGE FONT, 8",17.36,8,1,1,2.17
37482b,CUBIC MUG BLUE POLKA DOT,17.35,1,1,0,17.35
DCGS0066N,NAVY CUDDLES DOG HOODIE,17.3,2,2,0,8.65
DCGS0068,DOGS NIGHT COLLAR,17.12,2,2,0,8.56
84796b,BLUE SAVANNAH PICNIC HAMPER FOR 2,17.12,2,2,0,8.56
47518f,ICON PLACEMAT POP ART ELVIS,17.02,4,4,0,4.255
22777,GLASS BELL JAR LARGE,17.0,2,1,1,8.5
84993b,75 BLACK PETIT FOUR CASES,16.99,20,13,0,0.8494999999999999
21120,*Boombox Ipod Classic,16.98,1,1,0,16.98
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,16.94,2,2,0,8.47
85035c,ROSE 3 WICK MORRIS BOX CANDLE,16.94,2,2,0,8.47
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,16.94,2,2,0,8.47
15060b,FAIRY CAKE DESIGN UMBRELLA,16.94,2,2,0,8.47
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,16.94,2,2,0,8.47
21594,Dr. Jam's Arouzer Stress Ball,16.93,4,4,0,4.2325
84559b,3D SHEET OF CAT STICKERS,16.9,10,6,0,1.69
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,16.9,10,3,3,1.69
22871,NUMBER TILE COTTAGE GARDEN 3 ,16.84,4,3,0,4.21
47591c,BLUE FAIRY CAKE CHILD'S APRON,16.84,4,3,0,4.21
22889,NUMBER TILE VINTAGE FONT No ,16.83,5,4,1,3.3659999999999997
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,16.8,8,4,4,2.1
21750, LARGE SKULL WINDMILL,16.8,8,2,2,2.1
21511,VINTAGE COLLAGE  GREETING  CARD ,16.8,40,2,1,0.42000000000000004
84745A,PINK HANGING GINGHAM EASTER HEN,16.8,40,10,10,0.42000000000000004
79066k,RETRO MOD TRAY,16.599999999999998,10,7,0,1.6599999999999997
22858,EASTER TIN KEEPSAKE,16.560000000000002,9,3,2,1.8400000000000003
22384,LUNCH BAG PINK POLKADOTS,16.5,10,1,1,1.65
85225,BLING KEY RING STAND,16.25,13,8,7,1.25
22887,NUMBER TILE VINTAGE FONT 8,16.22,6,4,2,2.703333333333333
22877,NUMBER TILE COTTAGE GARDEN 9,16.22,6,4,3,2.703333333333333
84993a,75 GREEN PETIT FOUR CASES,16.15,19,11,0,0.85
47503J ,SET/3 FLORAL GARDEN TOOLS IN BAG,16.13,1,1,0,16.13
85160b,BLACK BIRD GARDEN DESIGN MUG,16.13,1,1,0,16.13
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,15.969999999999999,3,3,0,5.323333333333333
84630,FLOWERS AND BIRDS WALL PLAQUE,15.9,2,1,1,7.95
84250M,"GREETING CARD, BLACKPOOL ROCK",15.899999999999999,28,13,1,0.5678571428571428
22778,GLASS BELL JAR SMALL,15.8,4,1,1,3.95
84251B,"GREETING CARD, STICKY GORDON",15.759999999999998,76,10,8,0.20736842105263156
35932,PINK CHRISTMAS TREE DECORATION,15.629999999999999,37,10,10,0.4224324324324324
78034B,BLUE NETTING STORAGE HANGER,15.6,8,4,4,1.95
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,15.6,8,6,6,1.95
84509a,ENGLISH ROSE PLACEMATS,15.56,2,1,0,7.78
84912a,PINK ROSE WASHBAG,15.56,2,1,0,7.78
21560,TOADSTOOL  LUNCHBOX WITH CUTLERY,15.44,4,4,0,3.86
21853,GUMBALL CUSTOM CARS TOP TRUMPS GAME,15.399999999999999,3,3,0,5.133333333333333
37481,CUBIC MUG TEATIME CAKES,15.3,6,1,1,2.5500000000000003
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,15.27,4,4,1,3.8175
84509e,SET OF 4 CAROUSEL PLACEMATS ,15.24,2,1,0,7.62
85124c,GREEN JUICY FRUIT PHOTO FRAME,15.18,3,2,0,5.06
90214V,"LETTER ""V"" BLING KEY RING",15.1,14,12,6,1.0785714285714285
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,15.059999999999999,6,5,0,2.51
22288,HANGING METAL RABBIT DECORATION,15.059999999999999,6,5,0,2.51
75172,PAINTED SEA SHELL METAL WINDCHIME,15.0,4,3,3,3.75
22408,TIN CAN CONFECTIONERY DESIGN,15.0,12,1,1,1.25
22954,HEN PARTY BANNER TAPE,15.0,12,1,1,1.25
90127A,PINK BEADS+HAND PHONE CHARM,15.0,12,1,1,1.25
21475,SWEETHEART CREAM STEEL FOLDIN CHAIR,14.95,1,1,1,14.95
84567,FROSTED GLASS WITH SILVER SURROUND,14.85,9,1,1,1.65
22139,11 PC CERAMIC TEA SET POLKADOT,14.85,3,1,1,4.95
90011E,AMBER CRYSTAL DROP EARRINGS,14.85,5,5,1,2.9699999999999998
90177A,CLASSIC DIAMANTE EARRINGS JET,14.79,5,5,1,2.9579999999999997
90182C,BLACK 3 BEAD DROP EARRINGS,14.780000000000001,5,4,1,2.9560000000000004
SP1002,KID'S CHALKBOARD/EASEL,14.75,5,2,2,2.95
22292,HANGING CHICK  YELLOW DECORATION,14.58,9,5,4,1.62
22876,NUMBER TILE COTTAGE GARDEN 8,14.58,4,4,1,3.645
22879,NUMBER TILE VINTAGE FONT 0,14.58,4,4,1,3.645
48195,DOORMAT GREEN PAISLEY ,14.43,1,1,0,14.43
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,14.36,5,5,3,2.872
21852,EMPIRE TEDDY,13.9,2,2,1,6.95
84868A,PINK BABY GIRL'S MEMORY BOX,13.9,2,2,2,6.95
84406b,CREAM CUPID HEARTS COAT HANGER,13.82,2,2,0,6.91
16245A,PINK MINI STATIONERY SET W CASE,13.75,11,7,7,1.25
35936,CERISE+GOLD CHRISTMAS TREE DEC,13.68,36,9,8,0.38
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,13.65,7,5,5,1.95
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,13.65,7,3,2,1.95
47348A,FUSCHIA VOILE POINTY SHOE DEC,13.649999999999999,7,2,2,1.9499999999999997
79342b,BROWN FLOWER LIGHTS,13.57,1,1,0,13.57
84867a,PINK BABY GIRLS PHOTO ALBUM,13.57,1,1,0,13.57
21525,BEWARE OF THE CAT DOORMAT,13.5,2,2,1,6.75
85039b,S/4 IVORY MINI ROSE CANDLE IN BOWL,13.44,4,1,0,3.36
22293,HANGING CHICK GREEN DECORATION,13.37,5,5,1,2.674
85159b,"WHITE TEA,COFFEE,SUGAR JARS",13.0,1,1,0,13.0
35004s,SET OF 3 SILVER FLYING DUCKS,13.0,1,1,0,13.0
16192,PINK BALLET OPENING CUBE BOX ,12.9,3,1,0,4.3
84989b,75 BLACK FAIRY CAKE CASES,12.8,10,6,0,1.28
84247J,PACK/12 RUSSIAN DOLL CARDS,12.780000000000001,10,9,2,1.278
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,12.75,5,3,3,2.55
85115B,S/4 BLACK DISCO PARTITION PANEL,12.75,3,1,1,4.25
90055,CRACKED GLAZE EARRINGS BROWN,12.75,5,5,0,2.55
21772,VINTAGE METAL CAKE STAND CREAM ,12.75,1,1,1,12.75
84648,NEW BAROQUE WALL MIRROR,12.75,1,1,1,12.75
72752B,"F.FAIRY,CANDLE IN GLASS,LAVENDER",12.75,3,2,2,4.25
85083,KISS REINDEER SCANDINAVIAN STOCKING,12.749999999999998,5,2,2,2.55
DCGS0037,KEY-RING CORKSCREW,12.72,1,1,0,12.72
DCGS0075,CAMOUFLAGUE DOG LEAD,12.72,1,1,0,12.72
85157,SET OF 2 CHESTS CHOCOLAT AU LAIT,12.72,1,1,0,12.72
35004p,SET OF 3 PINK FLYING DUCKS,12.72,1,1,0,12.72
DCGS0070,CAMOUFLAGE DOG COLLAR,12.72,1,1,0,12.72
35751C,PURPLE CURRENT CANDLE RING,12.61,31,2,2,0.40677419354838706
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",12.6,6,2,2,2.1
72801e,S/4 FESTIVE GREEN DINNER CANDLES,12.549999999999999,5,3,0,2.51
m,Manual,12.5,4,3,0,3.125
51012L,"FEATHER DUSTER, LIGHT PINK",12.5,10,6,5,1.25
47344B,BLUE FLOWER DES PURSE,12.5,10,4,4,1.25
35597A,DUSTY PINK CHRISTMAS TREE 30CM,12.5,10,4,4,1.25
35918B,BLUE FLORIBUNDA EGG WARMER,12.5,10,5,5,1.25
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,12.32,2,2,1,6.16
22868,NUMBER TILE COTTAGE GARDEN 0 ,12.32,4,4,2,3.08
90031,BILI NUT AND WOOD NECKLACE,12.010000000000002,2,2,0,6.005000000000001
22874,NUMBER TILE COTTAGE GARDEN 6,12.01,5,5,4,2.402
90183C,BLACK DROP EARRINGS W LONG BEADS,11.969999999999999,4,4,1,2.9924999999999997
90027A,GLASS BEAD HOOP EARRINGS BLACK,11.82,4,4,2,2.955
85185E,DUCK SOCK PUPPET,11.8,4,2,2,2.95
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,11.58,2,2,1,5.79
17174,ASSTD RASTA KEY-CHAINS,11.34,27,4,4,0.42
79070b,ENGLISH ROSE SQUARE CAKE TINS,11.26,1,1,0,11.26
47341B,BLUE TABLE RUN FLOWER,11.25,3,3,3,3.75
84366,VENDETTA CANVAS PICTURE,11.25,3,3,2,3.75
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,11.25,3,2,2,3.75
17011B,ORIGAMI JASMINE INCENSE+FLOWER ,11.100000000000001,19,2,2,0.5842105263157895
47590b,PINK HAPPY BIRTHDAY BUNTING,11.02,1,1,0,11.02
47590a,BLUE HAPPY BIRTHDAY BUNTING,11.02,1,1,0,11.02
72785B,S/4 CONTEMPORY RED ROSEBUD CANDLES,10.9,9,3,3,1.2111111111111112
90136,PALE PINK/AMETHYST STONE NECKLACE,10.62,1,1,0,10.62
22959,"WRAPPING PAPER, XMAS VILLAGE",10.5,25,1,1,0.42
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,10.5,25,9,8,0.42
90214Z,"LETTER ""Z"" BLING KEY RING",10.5,10,9,4,1.05
17084G,MOON INCENSE,10.5,50,2,2,0.21
21496,WOODLAND CREATURES  WRAP,10.5,25,1,1,0.42
16169G,WRAP ROMANTIC DECOUPAGE,10.5,25,1,1,0.42
16169A,WRAP CHRISTMAS DECOUPAGE,10.5,25,1,1,0.42
84206A,3 BLACK CATS W HEARTS BLANK CARD,10.450000000000001,55,6,6,0.19000000000000003
22886,NUMBER TILE VINTAGE FONT 7,10.370000000000001,3,3,0,3.456666666666667
85124b,BLUE JUICY FRUIT PHOTO FRAME,10.23,2,2,0,5.115
21857,STAR WARS TOP TRUMPS GAME,10.23,2,2,0,5.115
21858,HIGH SCHOOL MUSICAL 3 TOP TRUMPS ,10.23,2,2,0,5.115
22343,PARTY PIZZA DISH RED+WHITE SPOT ,10.2,12,1,1,0.85
81950V,FLOWER PURPLE CLOCK W/SUCKER,10.2,12,4,4,0.85
20939,ORANGE CANDLE,10.2,12,1,1,0.85
10080,GROOVY CACTUS INFLATABLE,10.2,12,5,4,0.85
22196,HEART MEASURING SPOONS SMALL,10.2,12,1,1,0.85
22346,PARTY PIZZA DISH GREEN+WHITE SPOT ,10.2,12,1,1,0.85
44228,CANNABIS LEAF BEAD CURTAIN,10.2,12,1,1,0.85
85232d,SET/3 DECOUPAGE STACKING TINS,10.17,1,1,0,10.17
84661c,PINK SQUARE TABLE CLOCK,10.12,2,2,0,5.06
22875,NUMBER TILE COTTAGE GARDEN 7,10.06,4,3,2,2.515
22873,NUMBER TILE COTTAGE GARDEN 5,10.06,4,3,2,2.515
84743C,ORANGE FELT VASE + FLOWERS,10.0,8,4,4,1.25
84971s,SMALL HEART FLOWERS HOOK ,9.959999999999999,6,3,0,1.66
22829,BROCANTE SHELF WITH HOOKS,9.95,1,1,1,9.95
35650,VINTAGE BEAD PINK JEWEL STAND,9.9,2,2,2,4.95
84732B,CUTE BIRD CEATURE SCREEN,9.899999999999999,6,4,4,1.6499999999999997
85179a,GREEN BITTY LIGHT CHAIN,9.32,1,1,0,9.32
20822,SILVER WINE GOBLET,9.3,2,1,1,4.65
72708,SCULPTED ROUND IVORY CANDLE ,9.24,44,5,5,0.21
10124G,ARMY CAMO BOOKCOVER TAPE,9.24,21,7,6,0.44
62074B,ELEPHANT CLIP W SUCTION CUP,9.24,22,8,4,0.42
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,8.91,11,8,0,0.81
90076,MONTANA DIAMOND CLUSTER EARRINGS,8.879999999999999,3,3,0,2.9599999999999995
62097A,PINK STRIPES SHOULDER BAG,8.850000000000001,3,3,1,2.9500000000000006
20882,MODERN CHRISTMAS TREE CANDLE,8.850000000000001,3,2,1,2.9500000000000006
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,8.850000000000001,3,2,2,2.9500000000000006
18098B,BLUE PORCELAIN B'FLY OIL BURNER,8.850000000000001,3,3,3,2.9500000000000006
20739,*USB Office Glitter Lamp,8.65,1,1,0,8.65
20954,*USB Office Mirror Ball,8.65,1,1,0,8.65
21406,SPOTTY CAT DOORSTOP ,8.65,1,1,0,8.65
90013E,AMBER VINTAGE EARRINGS ,8.57,2,2,0,4.285
90077,BLACK DIAMOND CLUSTER EARRINGS,8.54,3,3,1,2.8466666666666662
84572,6 HOOK JEWEL STAND LILAC DRESS,8.49,1,1,1,8.49
90126B,BLUE BERTIE MOBILE PHONE CHARM,8.48,3,3,0,2.8266666666666667
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,8.47,1,1,0,8.47
72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,8.47,1,1,0,8.47
84030b,KNITTED POM POM HOT WATER BOTTLE,8.46,1,1,0,8.46
35809a,ENAMEL PINK TEA CONTAINER,8.42,2,2,0,4.21
22883,NUMBER TILE VINTAGE FONT 4,8.42,2,2,0,4.21
35597D,PINK/WHITE CHRISTMAS TREE 30CM,7.800000000000001,12,5,5,0.65
47591C,BLUE FAIRY CAKE CHILDRENS APRON,7.8,4,4,4,1.95
22869,NUMBER TILE COTTAGE GARDEN 1,7.8,4,2,1,1.95
84029c,BROWN FURRY HOT WATER BOTTLE,7.78,1,1,0,7.78
37468,HARDMAN MUG 3 ASSORTED,7.78,1,1,0,7.78
84509c,DOTTY PLACEMATS ,7.78,1,1,0,7.78
22206,"MUG , DOTCOMGIFTSHOP.COM ",7.65,9,5,0,0.8500000000000001
90039A,FIRE POLISHED GLASS BRACELET RED,7.65,2,2,1,3.825
84997d,PINK 3 PIECE MINI DOTS CUTLERY SET,7.62,1,1,0,7.62
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,7.62,3,3,0,2.54
90102,WHITE FRANGIPANI HAIR CLIP,7.609999999999999,9,3,2,0.8455555555555555
90025B,BAROQUE BUTTERFLY EARRINGS RED,7.5600000000000005,2,2,1,3.7800000000000002
72801c,4 ROSE PINK DINNER CANDLES,7.529999999999999,3,1,0,2.51
84596f,SMALL MARSHMALLOWS PINK BOWL,7.529999999999999,3,2,0,2.51
90025D,BAROQUE BUTTERFLY EARRINGS PINK,7.5,2,2,2,3.75
90176B,DIAMANTE NECKLACE BLACK ,7.5,1,1,1,7.5
47341A,FUSCHIA TABLE RUN FLOWER ,7.5,2,2,2,3.75
46037A,PINK CANVAS DES CUSHION COVER ,7.5,6,2,2,1.25
90068,"RUBY GLASS NECKLACE 42""",7.5,1,1,0,7.5
20942,SET/6 GINGERBREAD TREE T-LIGHTS,7.5,6,4,4,1.25
82011E,"BATHROOM SCALES, FAG BREAK",7.5,2,2,2,3.75
90041,PEARL AND CHERRY QUARTZ BRACLET,7.4,2,2,1,3.7
90111,BLUE HIBISCUS  HAIR CLIP,7.35,7,6,6,1.05
22291,HANGING CHICK CREAM DECORATION,7.33,4,2,1,1.8325
35001P,HAND OPEN SHAPE PINK,6.98,2,2,2,3.49
85230C,ROSE SCENTED VOTIVE CANDLE,6.959999999999999,24,1,1,0.29
85230D,VANILLA SCENTED VOTIVE CANDLE,6.959999999999999,24,1,1,0.29
84705b,FAIRY CAKES PHOTO FRAME,6.86,2,2,0,3.43
35443,RASTA IN BATH W SPLIFF ASHTRAY,6.8,8,4,4,0.85
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,6.75,1,1,1,6.75
22843,"BISCUIT TIN, MINT,IVORY, VINTAGE",6.75,1,1,1,6.75
48173A,DOOR MAT BLUE FLOCK,6.75,1,1,1,6.75
22351,DOTCOMGIFTSHOP TEA TOWEL,6.72,2,1,0,3.36
84534b,FAIRY CAKE NOTEBOOK A5 SIZE,6.64,4,3,0,1.66
20858,SILVER PURSE GOLD PINK BUTTERFLY,6.6,4,1,1,1.65
84732D,CUTE RABBIT CEATURE SCREEN ,6.6,4,4,4,1.65
84536b,FAIRY CAKES NOTEBOOK A7 SIZE,6.48,8,4,0,0.81
47592B,SCOTTIE DOGS CHILDRENS OVERALL,6.300000000000001,3,1,1,2.1
20884,MODERN CHRISTMAS TREE CANDLE ,6.300000000000001,3,3,2,2.1
79140,ASS WINDPROOF MARIJUANA LIGHTERS,6.3,15,2,2,0.42
71050,SMALL SINGLE FLAME CANDLE HOLDER,6.299999999999999,18,2,2,0.3499999999999999
82072,WHITE WOOD SINGLE P/FRAME,6.25,5,3,3,1.25
20673,STRAWBERRIES PRINT BOWL,6.25,5,2,2,1.25
37408,ASSORTED DESIGN GEISHA GIRL MUGS,6.25,5,1,1,1.25
85123b,ZINC HANGING HEART T-LITE HLDR,6.04,1,1,0,6.04
79051a,SMOKEY GREY COLOUR D.O.F. GLASS,6.04,1,1,0,6.04
90011D,PURPLE CRYSTAL DROP EARRINGS,5.99,2,2,0,2.995
35638A,PINK AND BLACK STRING CURTAIN,5.95,1,1,1,5.95
85077,KISSING REINDEER TABLE RUNNER,5.95,1,1,0,5.95
72751B,"F.FAIRY S/3 SML CANDLE, LAVENDER",5.95,1,1,1,5.95
72751C,"F.FAIRY S/3 SML CANDLE, ROSE",5.95,1,1,1,5.95
